Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Type,Item_Visibility,Item_Weight,Outlet_Establishment_Year,Outlet_Identifier,Outlet_Years,Item_Visibility_MeanRatio,Identifier,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_Drinks,Item_Type_Combined_Food,Item_Type_Combined_Non-Consumable,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
FDX37,100.57,5093.37,3,0.062724117,12.792854228644991,1985,OUT027,33,0.9510458380924781,1147,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDW24,49.6034,972.068,0,0.037555348,6.8,1999,OUT049,19,0.56942782332854,1086,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRM48,39.1848,559.272,14,0.112349962,12.792854228644991,1985,OUT027,33,1.7034909199271482,127,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
FDF46,116.7834,4952.8862,13,0.093217569,12.792854228644991,1985,OUT027,33,1.4133986299806884,385,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCY54,170.5422,3621.2862,9,0.177661246,8.43,2004,OUT035,14,2.693764323515689,1548,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDS35,64.6826,774.9912,1,0.11184963,9.3,2007,OUT017,11,1.69590470446453,896,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDB04,88.3856,1318.284,4,0.06321435,11.35,2004,OUT035,14,0.9584789288499869,193,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCK05,59.3536,918.804,8,0.077892365,20.1,2007,OUT017,11,1.181032322103956,1363,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDT46,49.0008,101.2016,13,0.051564827,11.35,1998,OUT010,20,0.7818446309943056,954,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDP52,228.601,7350.432,5,0.070349402,12.792854228644991,1985,OUT027,33,1.06666317812644,769,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCR17,117.5492,1390.1904,8,0.024521239,9.8,2007,OUT017,11,0.371799929775352,1468,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
NCN54,76.3328,1312.9576,9,0.021447102,20.35,2007,OUT017,11,0.3251887483126285,1419,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDX12,241.2196,6507.5292,0,0.026059557,18.2,2004,OUT035,14,0.39512446587942734,1126,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DRL23,105.2938,2036.6822,7,0.015301418,18.35,2004,OUT035,14,0.23200565590765243,115,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
DRN47,179.866,3595.32,7,0.0,12.1,2002,OUT045,16,0.0,134,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDM25,174.0712,2460.7968,2,0.060615254,10.695,1987,OUT013,31,0.9190704915243119,633,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDF52,184.2292,4560.73,5,0.066459891,12.792854228644991,1985,OUT027,33,1.007689000000267,388,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDU21,33.1558,543.2928,13,0.076876046,11.8,2002,OUT045,16,1.1656225243841363,983,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDI15,263.5884,2384.8956,4,0.14215211,13.8,2007,OUT017,11,2.155361909543727,478,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDJ09,46.4744,543.2928,13,0.058632705,15.0,2009,OUT018,9,0.889010363690796,512,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDW03,105.1306,3135.918,10,0.024541277,5.63,1997,OUT046,21,0.37210375320747296,1069,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDA07,124.3072,2695.1584,6,0.030992735,7.55,1999,OUT049,19,0.46992310203191995,149,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDU39,57.3562,1007.3554,10,0.036241797,18.85,2007,OUT017,11,0.5495112860949873,999,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDI60,61.951,1518.024,0,0.038398937,7.22,2002,OUT045,16,0.5822186260673111,506,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDK33,211.656,2556.672,13,0.011258035,17.85,2002,OUT045,16,0.17069841464407468,561,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDN01,177.437,3528.74,2,0.072511335,8.895,1999,OUT049,19,1.0994431913051792,653,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDV38,54.6956,163.7868,4,0.101689151,19.25,1987,OUT013,31,1.5418478324327398,1048,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCV06,194.2478,2712.4692,9,0.066625843,11.3,1987,OUT013,31,1.0102052244841146,1510,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDQ34,107.8622,1058.622,13,0.162242617,10.85,1997,OUT046,21,2.4599814718648325,801,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRK37,189.853,4933.578,14,0.0,5.0,2002,OUT045,16,0.0,108,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
NCY53,110.2544,1454.1072,8,0.0,20.0,1987,OUT013,31,0.0,1547,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDD53,43.7454,671.1264,5,0.044008347,12.792854228644991,1985,OUT027,33,0.667270537354549,313,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDV49,264.6226,4757.8068,3,0.025867353,10.0,1999,OUT049,19,0.3922101990390551,1057,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDY36,74.338,146.476,0,0.016476619,12.792854228644991,1985,OUT019,33,0.24982448020408882,1195,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDH34,185.7582,3529.4058,13,0.031095246,8.63,1997,OUT046,21,0.4714774110373173,452,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCD07,115.4518,2390.8878,9,0.0,9.1,2007,OUT017,11,0.0,1295,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDB51,62.5852,438.0964,4,0.038422076,6.92,1987,OUT013,31,0.5825694679874551,228,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCH42,228.401,229.701,9,0.061155983,6.86,1998,OUT010,20,0.9272692209697324,1338,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
NCI31,37.819,439.428,11,0.08131178,20.0,2004,OUT035,14,1.2328787339786897,1347,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDL56,87.1198,2529.3742,6,0.125756824,14.1,2004,OUT035,14,1.9067706298189622,614,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDG29,41.7454,209.727,5,0.05661033,17.6,2007,OUT017,11,0.8583463795838172,410,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDJ45,35.1216,415.4592,12,0.073709686,17.75,2009,OUT018,9,1.117613024307754,532,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDJ38,191.653,3795.06,3,0.040432954,8.6,2007,OUT017,11,0.6130591304056878,528,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCO05,100.4384,1970.768,8,0.046749112,7.27,2009,OUT018,9,0.7088270115005227,1422,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDW24,50.4034,48.6034,0,0.062762374,6.8,1998,OUT010,20,0.9516259046182118,1086,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDN34,170.7132,4904.2828,13,0.045542628,12.792854228644991,1985,OUT027,33,0.6905338629987245,675,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDH46,103.1332,820.2656,13,0.041346469,6.935,1999,OUT049,19,0.6269101765477172,459,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDW39,175.137,1235.059,10,0.036903419,6.69,2004,OUT035,14,0.559543039104606,1099,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DRK59,233.9616,4452.8704,7,0.075084457,12.792854228644991,1985,OUT027,33,1.1384578014112758,112,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
FDU25,57.4246,810.9444,3,0.026735372,12.35,2002,OUT045,16,0.4053714183087532,987,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDC44,115.1518,683.1108,6,0.172453254,15.6,1987,OUT013,31,2.614798857705801,264,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDG17,246.2486,8063.5038,5,0.035666655,12.792854228644991,1985,OUT027,33,0.5407907742476514,403,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDI45,175.5054,2451.4756,6,0.037581243,13.1,1997,OUT046,21,0.5698204527214322,497,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDK08,100.1016,1619.2256,6,0.122202946,9.195,1987,OUT013,31,1.8528854411125446,546,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDW36,107.1622,423.4488,0,0.056921876,11.15,2004,OUT035,14,0.8630701531631944,1096,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDL39,180.9318,1984.7498,4,0.063319379,16.1,2004,OUT035,14,0.9600714166857105,604,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDS13,266.1884,5299.768,3,0.124402507,6.465,1987,OUT013,31,1.8862359836906175,878,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDO57,161.5578,320.9156,13,0.108879177,20.75,1999,OUT049,19,1.650865617459139,729,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDS37,115.7492,2548.6824,3,0.032125561,7.655,2007,OUT017,11,0.48709942119131033,898,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDV26,193.5794,1950.794,4,0.076097073,20.25,1987,OUT013,31,1.1538114529004768,1038,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDJ22,189.7504,2492.7552,13,0.052766297,18.75,1987,OUT013,31,0.8000617554074395,520,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDC16,86.054,1038.648,4,0.020601791,11.5,1999,OUT049,19,0.3123718359845715,246,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCH42,231.601,7580.133,9,0.036360386,12.792854228644991,1985,OUT027,33,0.5513093755745658,1338,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDD46,154.7998,3383.5956,13,0.140571971,12.792854228644991,1985,OUT027,33,2.131403268251772,307,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDT25,123.2072,1837.608,3,0.05074138,7.5,2004,OUT035,14,0.7693592285734197,937,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDR34,229.1352,4580.704,13,0.015997687,17.0,2002,OUT045,16,0.24256273931215552,847,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDQ10,170.4422,5000.8238,13,0.033018559,12.792854228644991,1985,OUT027,33,0.5006393811292862,781,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
DRI03,177.9028,4781.7756,4,0.022703693,6.03,1997,OUT046,21,0.34424163734308655,78,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDB58,143.7154,4821.7236,13,0.013431109,12.792854228644991,1985,OUT027,33,0.20364735171029075,233,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDQ03,235.6248,1896.1984,10,0.0,15.0,1999,OUT049,19,0.0,776,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRD27,97.4042,2281.6966,4,0.023876985,18.75,1999,OUT049,19,0.3620315166883343,22,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDK33,213.756,3408.896,13,0.011281018,17.85,2009,OUT018,9,0.17104689123557262,561,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRL23,107.5938,1822.2946,7,0.015328106,18.35,1999,OUT049,19,0.23241030905449564,115,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDW32,87.1882,515.3292,6,0.094488071,18.35,2002,OUT045,16,1.4326624426444552,1092,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCL05,44.677,173.108,8,0.047897663,19.6,1997,OUT046,21,0.7262417588199143,1375,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
DRB01,190.053,569.259,14,0.081841136,12.792854228644991,1985,OUT027,33,1.2409050218683906,3,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
NCL06,260.9594,2878.2534,9,0.072212787,14.65,2002,OUT045,16,1.0949164981215855,1376,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDH10,195.3478,1162.4868,13,0.049505857,21.0,2009,OUT018,9,0.7506257802090921,436,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCO14,45.2086,669.129,9,0.02981155,9.6,2007,OUT017,11,0.4520135461545966,1425,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDV03,154.4314,2326.971,10,0.058181585,17.6,1999,OUT049,19,0.8821703184418485,1019,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDW52,166.4526,4769.1254,5,0.037734782,14.0,2007,OUT017,11,0.5721484667919193,1110,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCZ30,119.1098,964.0784,9,0.0,6.59,2007,OUT017,11,0.0,1554,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDY35,47.8402,91.8804,1,0.026827052,17.6,1998,OUT010,20,0.40676150375923975,1194,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDN31,191.353,2277.036,6,0.072881535,11.5,1997,OUT046,21,1.1050562981307697,672,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDX31,234.0958,2570.6538,6,0.014822802,20.35,2004,OUT035,14,0.22474870632246385,1141,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCJ05,152.3682,1677.1502,8,0.046159928,18.7,1999,OUT049,19,0.6998935897503101,1352,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDN56,143.8786,4334.358,6,0.107662745,5.46,2007,OUT017,11,1.6324216337690616,687,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDZ04,62.351,822.263,5,0.038014104,9.31,1999,OUT049,19,0.5763836483822423,1219,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDJ44,174.9396,1569.9564,6,0.106307146,12.3,2004,OUT035,14,1.611867549491202,531,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDI08,248.1092,4233.1564,6,0.066672058,18.2,2007,OUT017,11,1.0109059530955267,473,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDB59,200.0084,1984.084,13,0.015341139,18.25,2009,OUT018,9,0.23260792013298814,234,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDY15,156.463,938.778,4,0.171174491,18.25,2002,OUT045,16,2.5954097887603327,1179,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCZ18,252.7698,761.0094,9,0.325780807,12.792854228644991,1985,OUT019,33,4.939606891999116,1552,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
DRO47,114.486,2490.092,7,0.112859454,10.195,2007,OUT017,11,1.7112160226359103,137,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDW21,102.4358,2010.716,13,0.005962753,5.34,2004,OUT035,14,0.09040942615777978,1083,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDZ14,123.1756,3998.7948,4,0.047358246,12.792854228644991,1985,OUT027,33,0.718062922394902,1226,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDM09,167.879,2886.243,13,0.086105815,11.15,2002,OUT045,16,1.305567633440115,622,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDK43,126.302,3036.048,10,0.026882496,9.8,1999,OUT049,19,0.4076021658198503,567,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDE45,178.5002,5552.1062,6,0.040521714,12.1,2009,OUT018,9,0.6144049417558753,346,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDR35,200.0742,8958.339,1,0.020597493,12.792854228644991,1985,OUT027,33,0.3123066681478984,848,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDT58,169.2816,3523.4136,13,0.085538477,12.792854228644991,1985,OUT027,33,1.2969654486745372,964,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDS57,141.547,3006.087,13,0.0,15.5,2007,OUT017,11,0.0,913,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDF10,147.2418,1324.2762,13,0.0,15.5,2009,OUT018,9,0.0,362,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDP03,122.1388,495.3552,10,0.10239789,5.15,1998,OUT010,20,1.5525939905053012,733,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDT04,37.5822,196.411,5,0.0,17.25,1998,OUT010,20,0.0,920,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCW53,191.3162,1346.9134,8,0.0304697,18.35,1987,OUT013,31,0.46199265543947604,1527,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDA39,38.5822,78.5644,10,0.021287234,6.32,1998,OUT010,20,0.32276477164597944,175,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCH29,96.7726,2642.5602,8,0.034467286,5.51,2004,OUT035,14,0.5226055059594246,1336,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDU02,228.8352,5267.8096,4,0.1027194,13.35,2002,OUT045,16,1.5574688418707674,968,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDN13,98.5358,402.1432,2,0.266234421,12.792854228644991,1985,OUT019,33,4.036742965214013,661,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDX56,206.8638,207.0638,6,0.129668578,12.792854228644991,1985,OUT019,33,1.9660820643879273,1162,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDT11,189.4556,3567.3564,1,0.02923013,12.792854228644991,1985,OUT027,33,0.4431978449916177,925,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCC18,173.2422,2069.3064,9,0.176411579,12.792854228644991,1985,OUT027,33,2.6748164186874472,1286,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDA32,214.7192,862.8768,6,0.050371508,14.0,1998,OUT010,20,0.7637510950029313,168,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDU39,58.5562,770.3306,10,0.036184755,18.85,2009,OUT018,9,0.5486463945781173,999,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDV27,89.3514,177.1028,10,0.070017381,12.792854228644991,1985,OUT019,33,1.0616289551622602,1039,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCW53,190.6162,3271.0754,8,0.030556922,18.35,2002,OUT045,16,0.46331514707519095,1527,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
NCZ42,237.0248,5451.5704,9,0.011278535,10.5,1987,OUT013,31,0.1710092430879553,1556,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDO46,191.0872,4349.0056,13,0.0,9.6,2007,OUT017,11,0.0,722,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDQ57,147.476,3368.948,13,0.027812304,12.792854228644991,1985,OUT027,33,0.4217002523441308,816,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDZ36,187.724,2050.664,0,0.066051758,6.035,2009,OUT018,9,1.0015007392545925,1243,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDK38,150.0734,3563.3616,3,0.053506996,6.65,2009,OUT018,9,0.8112925026051921,564,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDU51,178.7028,4604.6728,10,0.096046304,12.792854228644991,1985,OUT027,33,1.456288937209988,1009,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDS14,156.9288,1571.288,4,0.049922304,7.285,1987,OUT013,31,0.7569401008417141,879,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDQ40,175.4712,2988.1104,5,0.036083537,11.1,1999,OUT049,19,0.547111690508229,805,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDE20,167.879,4074.696,6,0.005539114,11.35,1999,OUT049,19,0.08398605780962655,328,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDH58,113.1834,3109.9518,13,0.036939673,12.3,1997,OUT046,21,0.5600927354170181,467,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCK53,99.3042,2281.6966,8,0.037793818,11.6,2007,OUT017,11,0.573043592060843,1373,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDJ44,173.7396,3663.2316,6,0.106928681,12.3,2007,OUT017,11,1.6212914888505843,531,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDN22,252.4724,3271.7412,13,0.138585859,18.85,2002,OUT045,16,2.1012891169184735,666,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDH56,116.7492,1621.8888,6,0.06407717,9.8,2009,OUT018,9,0.9715613189938441,465,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDK48,74.7354,1128.531,0,0.037708542,7.445,2002,OUT045,16,0.5717506063837521,571,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDQ40,177.2712,2109.2544,5,0.036020711,11.1,2004,OUT035,14,0.5461590998830952,805,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDH10,194.4478,968.739,13,0.049295686,21.0,2004,OUT035,14,0.7474390911906125,436,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDM21,259.2646,3091.9752,13,0.06449461,20.2,2002,OUT045,16,0.9778906958530403,630,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDX12,239.2196,3133.2548,0,0.026117345,18.2,2002,OUT045,16,0.3960006685191821,1126,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDM51,102.4674,2037.348,10,0.025904648,11.8,1987,OUT013,31,0.39277567937147106,647,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDG09,188.9556,563.2668,6,0.080235512,20.6,1998,OUT010,20,1.216559967752421,398,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
